Gene,ExomiserScore_increasedBP,BrainPutamenbasalganglia_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,Liver_GTExTPM,WholeBlood_GTExTPM,Testis_GTExTPM,AdrenalGland_GTExTPM,Effect_HF_Median,gene_damage_index_score,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,H3k4me1_count
CST12,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CTLA2A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CTS3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CXCL15,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CYCT,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CYP2B10,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CYP2F2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CYPT12,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CYPT4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DBIL5,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DCDC2A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DCPP1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DCPP2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DCPP3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA17,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA20,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA21,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA22,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA23,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA24,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFA26,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFB19,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFB3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DEFB40,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DESMIN,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DPPA5A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DYNLT1A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
DYNLT1C,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
EAR1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
EAR2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ECI3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ETD,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
EXOC3L,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FAM177A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FAM209,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FASL,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FCER2A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FCGR1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FCGR3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FCNA,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FCRLS,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FGF15,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FHL4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FNDC3C1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
FTHL17A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GH,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GIMAP3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GKN3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GM9895,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GPC5-AS1,0.0,0.0,0.348802,0.0,0.0,0.0,0.0,0.0,0.200126,0.0,-0.003465445694257238,938.466747142857,0.17715750585714293,0.10207979731132065,0.06800175917142855,25.2
GR1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GSDMA2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GSTM6,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
GULO,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
H2-AB1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
H2-DMA,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
